DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_MONITORING,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_MONITORING,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,1,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,1,2009,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,1,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,1,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,1,2012,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,9,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,9,2009,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,9,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,9,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,096004,MON_LIM,9,2012,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,1,2008,46.38708,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,1,2009,50.35669,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,1,2010,41.70794,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,1,2011,72.58098,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,1,2012,69.93942,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,2,2008,8.43401,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,2,2009,4.19639,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,2,2010,20.85397,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,2,2011,12.44245,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,9,2008,54.82109,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,9,2009,54.55308,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,9,2010,62.56191,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,9,2011,85.02343,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON,9,2012,69.93942,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,1,2008,81.81818,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,1,2009,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,1,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,1,2011,88.57143,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,1,2012,94.11765,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,2,2008,25,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,2,2009,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,2,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,2,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,9,2008,73.07692,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,9,2009,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,9,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,9,2011,90.2439,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,097042,MON_LIM,9,2012,94.11765,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,1,2008,6.92018,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,1,2009,11.41201,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,1,2010,18.09198,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,1,2011,22.50174,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,1,2012,17.93802,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,2,2010,2.2615,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,2,2011,2.25017,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,2,2012,2.24225,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,9,2008,6.92018,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,9,2009,11.41201,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,9,2010,20.35347,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,9,2011,24.75192,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON,9,2012,20.18028,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,1,2010,37.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,1,2011,20,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,1,2012,25,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,2,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,2,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,2,2012,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,9,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,9,2010,44.44444,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,9,2011,27.27273,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,098031,MON_LIM,9,2012,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,1,2008,33.02202,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,1,2009,31.95546,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,1,2010,33.00261,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,1,2011,15.97916,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,1,2012,12.28199,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,2,2008,8.61444,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,2,2009,5.68097,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,9,2008,41.63646,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,9,2009,37.63643,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,9,2010,33.00261,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,9,2011,15.97916,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON,9,2012,12.28199,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,1,2008,10.86957,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,1,2009,13.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,1,2010,14.89362,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,1,2011,39.13043,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,1,2012,61.11111,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,9,2008,8.62069,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,9,2009,11.32075,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,9,2010,14.89362,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,9,2011,39.13043,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,099014,MON_LIM,9,2012,61.11111,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,1,2008,1.07906,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,1,2009,5.37795,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,1,2010,6.93687,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,1,2011,7.96622,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,1,2012,7.90656,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,9,2008,1.07906,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,9,2009,5.37795,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,9,2010,6.93687,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,9,2011,7.96622,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON,9,2012,7.90656,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,1,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,1,2009,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,1,2010,53.84615,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,1,2011,6.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,1,2012,20,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,9,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,9,2009,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,9,2010,53.84615,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,9,2011,6.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,100005,MON_LIM,9,2012,20,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,1,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,1,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,1,2010,8.11754,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,1,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,1,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,9,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,9,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,9,2010,8.11754,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,9,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON,9,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,1,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,1,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,1,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,9,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,9,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,9,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,101010,MON_LIM,9,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,1,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,1,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,1,2010,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,1,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,1,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,2,2010,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,9,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,9,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,9,2010,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,9,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON,9,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,1,2010,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,1,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,1,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,2,2010,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,9,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,9,2010,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,9,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,102047,MON_LIM,9,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,1,2008,3.22181,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,1,2009,12.84295,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,1,2010,12.82051,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,1,2011,19.17975,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,1,2012,9.57961,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,9,2008,3.22181,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,9,2009,12.84295,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,9,2010,12.82051,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,9,2011,19.17975,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON,9,2012,9.57961,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON_LIM,1,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON_LIM,1,2009,75,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON_LIM,1,2010,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON_LIM,1,2011,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON_LIM,1,2012,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,103072,MON_LIM,2,2010,0,,,,,,,,,
